,show_id,type,title,director,director_num,cast,cast_num,country,country_num,date_added,weekday_added,day_added,month_added,year_added,release_year,rating,duration,season,serial,listed_in,listed_in_num
80,17016471,Movie,Tomorrow Never Dies,Roger Spottiswoode,1,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Joe Don Baker, Judi Dench, Ricky Jay, Götz Otto, Desmond Llewelyn, Vincent Schiavelli",10,"United Kingdom, United States",2,"December 31, 2019",Tuesday,31,12,2019,1997,PG-13,119,0,0,Action & Adventure,1
81,17236920,Movie,Rounders,John Dahl,1,"Matt Damon, Edward Norton, John Turturro, Gretchen Mol, Famke Janssen, John Malkovich, Martin Landau, Michael Rispoli, Josh Mostel, Tom Aldredge",10,United States,1,"November 1, 2019",Friday,1,11,2019,1998,R,121,0,0,Dramas,1
82,17457622,Movie,Judwaa,David Dhawan,1,"Salman Khan, Karisma Kapoor, Rambha, Kader Khan, Anupam Kher, Shakti Kapoor, Bindu, Reema Lagoo, Satish Shah, Mukesh Rishi",10,India,1,"December 31, 2019",Tuesday,31,12,2019,1997,TV-14,133,0,0,"Comedies, International Movies, Romantic Movies",3
83,17457962,Movie,Raja Hindustani,Dharmesh Darshan,1,"Aamir Khan, Karisma Kapoor, Suresh Oberoi, Johnny Lever, Navneet Nishan, Veeru Krishnan, Kunal Khemu, Pramod Moutho, Mohnish Bahl",9,India,1,"May 1, 2017",Monday,1,5,2017,1996,TV-14,177,0,0,"Dramas, International Movies, Romantic Movies",3
84,17671454,Movie,Dil Se,Mani Ratnam,1,"Shah Rukh Khan, Manisha Koirala, Preity Zinta, Raghuvir Yadav, Zohra Sehgal, Sabyasachi Chakraborty, Piyush Mishra, Krishnakant, Aditya Srivastava",9,India,1,"March 1, 2018",Thursday,1,3,2018,1998,TV-14,166,0,0,"Dramas, International Movies, Romantic Movies",3
85,17672040,Movie,The River Wild,Curtis Hanson,1,"Meryl Streep, Kevin Bacon, David Strathairn, Joseph Mazzello, John C. Reilly, Benjamin Bratt, Elizabeth Hoffman, William Lucking, Diane Delano",9,United States,1,"September 1, 2018",Saturday,1,9,2018,1994,PG-13,111,0,0,Action & Adventure,1
86,17687959,Movie,The Waterboy,Frank Coraci,1,"Adam Sandler, Kathy Bates, Henry Winkler, Fairuza Balk, Jerry Reed, Lawrence Gilliard Jr., Blake Clark, Peter Dante, Jonathan Loughran, Al Whiting",10,United States,1,"March 8, 2017",Wednesday,8,3,2017,1998,PG-13,90,0,0,"Comedies, Sports Movies",2
87,17969262,Movie,Khalnayak,Subhash Ghai,1,"Sanjay Dutt, Madhuri Dixit, Jackie Shroff, Anupam Kher, Rakhee Gulzar, Pramod Moutho, Ramya Krishnan, Sushmita Mukherjee, Neena Gupta, A.K. Hangal",10,India,1,"March 1, 2018",Thursday,1,3,2018,1993,TV-14,170,0,0,"Action & Adventure, Dramas, International Movies",3
88,18002692,Movie,American History X,Tony Kaye,1,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ, Guy Torry",11,United States,1,"November 1, 2019",Friday,1,11,2019,1998,R,119,0,0,Dramas,1
89,18021979,Movie,The Rugrats Movie,"Igor Kovalyov, Norton Virgien",2,"Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff, Phil Proctor, Cree Summer, Cheryl Chase, Tara Strong, Jack Riley, Joe Alaskey, Michael Bell, Tress MacNeille, Busta Rhymes, Whoopi Goldberg, David Spade",15,United States,1,"October 1, 2019",Tuesday,1,10,2019,1998,G,81,0,0,"Children & Family Movies, Comedies",2
90,18066997,Movie,A Night at the Roxbury,John Fortenberry,1,"Will Ferrell, Chris Kattan, Dan Hedaya, Molly Shannon, Richard Grieco, Loni Anderson, Elisa Donovan, Gigi Rice, Lochlyn Munro, Dwayne Hickman",10,United States,1,"December 1, 2019",Sunday,1,12,2019,1998,PG-13,82,0,0,"Comedies, Cult Movies",2
91,18907685,Movie,Taxi Driver,Martin Scorsese,1,"Robert De Niro, Jodie Foster, Cybill Shepherd, Peter Boyle, Albert Brooks, Leonard Harris, Harvey Keitel, Murray Moston, Richard Higgs, Victor Argo, Steven Prince, Martin Scorsese",12,United States,1,"July 1, 2019",Monday,1,7,2019,1976,R,114,0,0,"Classic Movies, Dramas, Thrillers",3
92,19207412,Movie,Maine Pyar Kiya,Sooraj R. Barjatya,1,"Salman Khan, Bhagyashree, Alok Nath, Rajeev Verma, Reema Lagoo, Ajit Vachani, Harish Patel, Deep Dhillon, Pervin Dastur, Mohnish Bahl",10,India,1,"January 1, 2018",Monday,1,1,2018,1989,TV-PG,192,0,0,"Dramas, International Movies, Music & Musicals",3
93,20077944,Movie,Ghayal,Rajkumar Santoshi,1,"Sunny Deol, Meenakshi Sheshadri, Amrish Puri, Moushumi Chatterjee, Kulbhushan Kharbanda, Om Puri, Raj Babbar, Shabbir Khan",8,India,1,"December 31, 2019",Tuesday,31,12,2019,1990,TV-14,163,0,0,"Action & Adventure, Dramas, International Movies",3
94,20129240,Movie,Small Soldiers,Joe Dante,1,"Kirsten Dunst, Gregory Smith, Jay Mohr, Phil Hartman, Kevin Dunn, Denis Leary, Frank Langella, Tommy Lee Jones, Ernest Borgnine",9,United States,1,"June 1, 2019",Saturday,1,6,2019,1998,PG-13,110,0,0,"Action & Adventure, Comedies, Sci-Fi & Fantasy",3
95,20159719,Movie,The Peacemaker,Mimi Leder,1,"George Clooney, Nicole Kidman, Marcel Iures, Aleksandr Baluev, Rene Medvesek, Gary Werntz, Randall Batinkoff, Jim Haynie, Alexander Strobele, Holt McCallany",10,United States,1,"January 1, 2020",Wednesday,1,1,2020,1997,R,124,0,0,Action & Adventure,1
96,20254278,Movie,Aakhri Adaalat,Rajiv Mehra,1,"Vinod Khanna, Dimple Kapadia, Jackie Shroff, Sonam, Vinod Mehra, Shafi Inamdar, Gulshan Grover, Roopesh Kumar",8,India,1,"September 1, 2017",Friday,1,9,2017,1988,TV-14,148,0,0,"Action & Adventure, International Movies",2
97,20255593,Movie,Chupke Chupke,Hrishikesh Mukherjee,1,"Dharmendra, Sharmila Tagore, Amitabh Bachchan, Jaya Bhaduri, Om Prakash, Asrani, David Abraham, Usha Kiran, Lily Chakravarty, Keshto Mukherjee",10,India,1,"December 31, 2019",Tuesday,31,12,2019,1975,TV-PG,127,0,0,"Classic Movies, Comedies, International Movies",3
98,20255837,Movie,Don,Chandra Barot,1,"Amitabh Bachchan, Zeenat Aman, Pran, Iftekhar, Om Shivpuri, Satyendra Kapoor, P. Jairaj, Kamal Kapoor, Arpana Choudhry, Helen",10,India,1,"December 31, 2019",Tuesday,31,12,2019,1978,TV-14,158,0,0,"Action & Adventure, Classic Movies, Dramas",3
99,20257393,Movie,Professor,Lekh Tandon,1,"Shammi Kapoor, Kalpana, Lalita Pawar, Parveen Choudhary, Salim, Pratima Devi, Rashid Khan, Bir Sakuja, Bela Bose, Ratnamala",10,India,1,"July 1, 2017",Saturday,1,7,2017,1962,TV-PG,163,0,0,"Comedies, Dramas, International Movies",3
100,20257617,Movie,Satte Pe Satta,Raj N. Sippy,1,"Amitabh Bachchan, Hema Malini, Amjad Khan, Sachin, Shakti Kapoor, Ranjeeta Kaur, Paintal, Ranjeet",8,India,1,"December 31, 2019",Tuesday,31,12,2019,1982,TV-14,153,0,0,"Comedies, Cult Movies, Dramas",3
101,20258084,Movie,Andaz Apna Apna,Rajkumar Santoshi,1,"Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor, Paresh Rawal, Viju Khote, Shehzad Khan, Deven Verma, Jagdeep, Mehmood",10,India,1,"May 16, 2018",Wednesday,16,5,2018,1994,TV-PG,160,0,0,"Comedies, Cult Movies, International Movies",3
102,20557937,Movie,The Matrix,"Lilly Wachowski, Lana Wachowski",2,"Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving, Gloria Foster, Joe Pantoliano, Marcus Chong, Julian Arahanga, Matt Doran, Belinda McClory",10,United States,1,"November 1, 2019",Friday,1,11,2019,1999,R,136,0,0,"Action & Adventure, Sci-Fi & Fantasy",2
103,20705133,Movie,Ghulam-E-Musthafa,Partho Ghosh,1,"Nana Patekar, Raveena Tandon, Paresh Rawal, Aruna Irani, Mohan Joshi, Mohnish Bahl, Shivaji Satham, Vishwajeet Pradhan, Ashwin Kaushal, Satish Shah",10,India,1,"December 31, 2019",Tuesday,31,12,2019,1997,TV-MA,161,0,0,"Action & Adventure, Dramas, International Movies",3
104,20712279,Movie,Kaalia,Tinnu Anand,1,"Amitabh Bachchan, Asha Parekh, Parveen Babi, Amjad Khan, Pran, K.N. Singh, Sajjan, Murad, Kader Khan, Jagdeep",10,India,1,"December 31, 2019",Tuesday,31,12,2019,1981,TV-14,173,0,0,"Action & Adventure, Dramas, International Movies",3
105,20717860,Movie,Trimurti,Mukul Anand,1,"Anil Kapoor, Shah Rukh Khan, Jackie Shroff, Satyendra Kapoor, Gautami, Tinnu Anand, Saeed Jaffrey, Anirudh Agarwal, Mohan Agashe, Himani Shivpuri, Priya Tendulkar, Anjali Jathar, Anang Desai, Pramod Moutho, Subhash Ghai",15,India,1,"March 1, 2018",Thursday,1,3,2018,1995,TV-PG,173,0,0,"Action & Adventure, Dramas, International Movies",3
106,20764666,Movie,English Babu Desi Mem,Praveen Nischol,1,"Shah Rukh Khan, Sonali Bendre, Rajeshwari, Saeed Jaffrey, Kiran Kumar, Baba Brahmbhatt, Ishita Haria, Sunny Singh, Gulshan Bawra",9,India,1,"May 1, 2017",Monday,1,5,2017,1996,TV-14,163,0,0,"Comedies, Dramas, International Movies",3
107,20765027,Movie,Hera Pheri,Prakash Mehra,1,"Amitabh Bachchan, Vinod Khanna, Saira Banu, Sulakshana Pandit, Shreeram Lagoo, Pinchoo Kapoor, P. Jairaj, Yunus Parvez",8,India,1,"December 31, 2019",Tuesday,31,12,2019,1976,TV-14,156,0,0,"Action & Adventure, Comedies, Dramas",3
108,21028086,Movie,Gol Maal,Hrishikesh Mukherjee,1,"Amol Palekar, Bindiya Goswami, Deven Verma, Utpal Dutt, Shubha Khote, Manju Singh, Dina Pathak, Pushpa, David Abraham, Asrani",10,India,1,"December 31, 2019",Tuesday,31,12,2019,1979,TV-PG,137,0,0,"Classic Movies, Comedies, International Movies",3
109,21028726,Movie,Jerry Seinfeld: I'm Telling You for the Last Time,Marty Callner,1,Jerry Seinfeld,1,United States,1,"January 30, 2018",Tuesday,30,1,2018,1998,TV-G,69,0,0,Stand-Up Comedy,1
110,21302357,Movie,Austin Powers: The Spy Who Shagged Me,Jay Roach,1,"Mike Myers, Heather Graham, Michael York, Robert Wagner, Rob Lowe, Seth Green, Mindy Sterling, Verne Troyer, Elizabeth Hurley, Will Ferrell",10,United States,1,"December 1, 2019",Sunday,1,12,2019,1999,PG-13,95,0,0,"Action & Adventure, Comedies, Sci-Fi & Fantasy",3
111,22007250,Movie,Wild Wild West,Barry Sonnenfeld,1,"Will Smith, Kevin Kline, Kenneth Branagh, Salma Hayek, M. Emmet Walsh, Ted Levine, Frederique Van Der Wal, Musetta Vander, Sofia Eng, Bai Ling",10,United States,1,"January 1, 2020",Wednesday,1,1,2020,1999,PG-13,106,0,0,"Action & Adventure, Comedies, Sci-Fi & Fantasy",3
112,22040803,Movie,GoldenEye,Martin Campbell,1,"Pierce Brosnan, Sean Bean, Izabella Scorupco, Famke Janssen, Joe Don Baker, Judi Dench, Robbie Coltrane, Gottfried John, Alan Cumming, Tchéky Karyo, Desmond Llewelyn, Samantha Bond, Michael Kitchen, Serena Gordon, Simon Kunz",15,"United Kingdom, United States",2,"December 31, 2019",Tuesday,31,12,2019,1995,PG-13,130,0,0,Action & Adventure,1
113,22469949,Movie,Now and Then,Lesli Linka Glatter,1,"Christina Ricci, Rosie O'Donnell, Thora Birch, Melanie Griffith, Gaby Hoffmann, Demi Moore, Ashleigh Aston Moore, Rita Wilson, Janeane Garofalo, Hank Azaria, Bonnie Hunt, Cloris Leachman",12,United States,1,"August 2, 2019",Friday,2,8,2019,1995,PG-13,102,0,0,Dramas,1
114,22497725,Movie,National Lampoon's Loaded Weapon 1,Gene Quintano,1,"Emilio Estevez, Samuel L. Jackson, Jon Lovitz, Tim Curry, Kathy Ireland, Frank McRae, William Shatner, Dhiru Shah, Gokul, Thomas Bruggemann",10,,,"November 1, 2019",Friday,1,11,2019,1993,PG-13,82,0,0,"Action & Adventure, Comedies, Independent Movies",3
115,24073896,Movie,Koshish,Gulzar,1,"Sanjeev Kumar, Jaya Bhaduri, Asrani, Seema, Om Shivpuri, Dina Pathak",6,India,1,"December 31, 2019",Tuesday,31,12,2019,1972,TV-14,115,0,0,"International Movies, Romantic Movies",2
116,24081514,Movie,Ram Jaane,Rajiv Mehra,1,"Shah Rukh Khan, Juhi Chawla, Vivek Mushran, Pankaj Kapur, Puneet Issar, Tinnu Anand, Deven Verma, Gulshan Grover, Amrit Pal, Arun Bali",10,India,1,"May 15, 2017",Monday,15,5,2017,1995,TV-14,142,0,0,"Dramas, International Movies, Music & Musicals",3
117,26009364,Movie,Tarzan,"Chris Buck, Kevin Lima",2,"Tony Goldwyn, Minnie Driver, Glenn Close, Brian Blessed, Nigel Hawthorne, Rosie O'Donnell, Lance Henriksen, Wayne Knight, Alex D. Linz",9,United States,1,"June 23, 2018",Saturday,23,6,2018,1999,G,89,0,0,Children & Family Movies,1
118,26597413,Movie,187,Kevin Reynolds,1,"Samuel L. Jackson, John Heard, Kelly Rowan, Clifton Collins Jr., Tony Plana",5,United States,1,"November 1, 2019",Friday,1,11,2019,1997,R,119,0,0,Dramas,1
119,28371873,Movie,The World Is Not Enough,Michael Apted,1,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, John Cleese, Maria Grazia Cucinotta",9,"United Kingdom, United States",2,"December 31, 2019",Tuesday,31,12,2019,1999,PG-13,128,0,0,Action & Adventure,1
120,28631029,Movie,Stuart Little,Rob Minkoff,1,"Michael J. Fox, Jonathan Lipnicki, Geena Davis, Hugh Laurie, Nathan Lane",5,"Germany, United States",2,"January 1, 2020",Wednesday,1,1,2020,1999,PG,85,0,0,"Children & Family Movies, Comedies",2
121,28631236,Movie,Superstar,Bruce McCulloch,1,"Molly Shannon, Will Ferrell, Elaine Hendrix, Harland Williams, Mark McKinney, Glynis Johns, Jason Blicker, Gerry Bamman, Emmy Laybourne, Jennifer Irwin, Tom Green",11,United States,1,"November 20, 2019",Wednesday,20,11,2019,1999,PG-13,82,0,0,Comedies,1
122,60000209,Movie,The Talented Mr. Ripley,Anthony Minghella,1,"Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett, Philip Seymour Hoffman, Jack Davenport, James Rebhorn, Sergio Rubini, Philip Baker Hall, Celia Weston",10,United States,1,"January 1, 2020",Wednesday,1,1,2020,1999,R,139,0,0,"Dramas, Thrillers",2
123,60000393,Movie,Final Destination,James Wong,1,"Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke, Seann William Scott, Tony Todd, Daniel Roebuck, Chad Donella, Roger Guenveur Smith, Amanda Detmer",10,United States,1,"January 1, 2020",Wednesday,1,1,2020,2000,R,98,0,0,"Cult Movies, Horror Movies, Thrillers",3
124,60000407,Movie,American Beauty,Sam Mendes,1,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari, Chris Cooper, Peter Gallagher, Allison Janney, Scott Bakula, Sam Robards",10,United States,1,"January 1, 2020",Wednesday,1,1,2020,1999,R,122,0,0,Dramas,1
125,60000409,Movie,Snow Day,Chris Koch,1,"Chris Elliott, Mark Webber, Jean Smart, Schuyler Fisk, Iggy Pop, Pam Grier, John Schneider, Chevy Chase, Zena Grey, Josh Peck",10,United States,1,"January 1, 2020",Wednesday,1,1,2020,2000,PG,89,0,0,"Children & Family Movies, Comedies",2
126,60000415,Movie,Scream 3,Wes Craven,1,"David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley, Lance Henriksen, Matt Keeslar, Jenny McCarthy, Emily Mortimer, Parker Posey, Deon Richmond, Kelly Rutherford, Liev Schreiber, Patrick Warburton, Jamie Kennedy",15,United States,1,"July 1, 2019",Monday,1,7,2019,2000,R,117,0,0,Horror Movies,1
127,60000440,Movie,Magnolia,Paul Thomas Anderson,1,"Jeremy Blackman, Tom Cruise, Melinda Dillon, April Grace, Luis Guzmán, Philip Baker Hall, Philip Seymour Hoffman, Ricky Jay, William H. Macy, Alfred Molina, Julianne Moore, Michael Murphy, John C. Reilly, Jason Robards, Melora Walters",15,United States,1,"January 1, 2020",Wednesday,1,1,2020,1999,R,189,0,0,"Dramas, Independent Movies",2
128,60000480,Movie,Mansfield Park,Patricia Rozema,1,"Frances O'Connor, Embeth Davidtz, Jonny Lee Miller, Alessandro Nivola, Harold Pinter, Lindsay Duncan, Sheila Gish, James Purefoy, Victoria Hamilton, Hugh Bonneville",10,United Kingdom,1,"January 1, 2020",Wednesday,1,1,2020,1999,PG-13,112,0,0,"Comedies, Dramas, International Movies",3
129,60000545,Movie,The Interview,Craig Monahan,1,"Hugo Weaving, Tony Martin, Aaron Jeffery, Paul Sonkkila, Michael Caton, Peter McCauley",6,Australia,1,"November 1, 2016",Tuesday,1,11,2016,1998,NR,101,0,0,"Cult Movies, Dramas, Thrillers",3
130,60000577,Movie,Grease,Randal Kleiser,1,"John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway, Barry Pearl, Michael Tucci, Kelly Ward, Didi Conn, Jamie Donnelly, Dinah Manoff, Eve Arden, Dody Goodman, Sid Caesar, Joan Blondell, Frankie Avalon",15,United States,1,"November 1, 2019",Friday,1,11,2019,1978,PG,110,0,0,"Classic Movies, Comedies, Music & Musicals",3
131,60000677,Movie,Head On,Ana Kokkinos,1,"Alex Dimitriades, Paul Capsis, Julian Garner, Tony Nikolakopoulos, Elena Mandalis, Eugenia Fragos, Damien Fotiou, Andrea Mandalis, Maria Mercedes, Dora Kaskanis, Alex Papps, Vassili Zappa",12,Australia,1,"August 25, 2018",Saturday,25,8,2018,1998,TV-MA,104,0,0,"Dramas, Independent Movies, LGBTQ Movies",3
132,60000722,Movie,Phir Bhi Dil Hai Hindustani,Aziz Mirza,1,"Shah Rukh Khan, Juhi Chawla, Paresh Rawal, Satish Shah, Dilip Tahil, Govind Namdeo, Smita Jaykar, Shakti Kapoor, Johnny Lever",9,India,1,"April 1, 2018",Sunday,1,4,2018,2000,TV-PG,159,0,0,"Comedies, Dramas, International Movies",3
133,60000861,Movie,American Psycho,Mary Harron,1,"Christian Bale, Willem Dafoe, Jared Leto, Reese Witherspoon, Samantha Mathis, Chloë Sevigny, Justin Theroux, Josh Lucas, Matt Ross, Bill Sage, Cara Seymour, Guinevere Turner",12,"United States, Canada",2,"September 1, 2019",Sunday,1,9,2019,2000,R,102,0,0,"Comedies, Cult Movies, Dramas",3
134,60000870,Movie,Scary Movie,Keenen Ivory Wayans,1,"Anna Faris, Jon Abrahams, Shannon Elizabeth, Shawn Wayans, Regina Hall, Marlon Wayans, Lochlyn Munro, Cheri Oteri, Carmen Electra, Dave Sheridan, Kurt Fuller, Rick Ducommun, James Van Der Beek, Keenen Ivory Wayans, Marissa Jaret Winokur, Dan Joffre",16,United States,1,"January 1, 2020",Wednesday,1,1,2020,2000,R,88,0,0,"Comedies, Horror Movies",2
135,60000878,Movie,Where the Money Is,Marek Kanievska,1,"Paul Newman, Linda Fiorentino, Dermot Mulroney, Susan Barnes, Anne Pitoniak, Bruce MacVittie, Irma St. Paule, Michel Perron, Dorothy Gordon, Rita Tuckett",10,"Germany, United States, United Kingdom, Canada",4,"January 15, 2020",Wednesday,15,1,2020,2000,PG-13,89,0,0,"Action & Adventure, Comedies, Dramas",3
136,60000891,Movie,Center Stage,Nicholas Hytner,1,"Amanda Schull, Zoe Saldana, Susan May Pratt, Peter Gallagher, Donna Murphy, Debra Monk, Ethan Stiefel, Sascha Radetsky, Julie Kent, Ilia Kulik",10,United States,1,"January 1, 2020",Wednesday,1,1,2020,2000,PG-13,116,0,0,Dramas,1
137,60000901,Movie,How the Grinch Stole Christmas,Ron Howard,1,"Jim Carrey, Taylor Momsen, Jeffrey Tambor, Christine Baranski, Bill Irwin, Molly Shannon, Clint Howard, Josh Ryan Evans, Mindy Sterling, Anthony Hopkins",10,United States,1,"June 1, 2017",Thursday,1,6,2017,2000,PG,105,0,0,"Children & Family Movies, Comedies",2
138,60000921,Movie,The Flintstones in Viva Rock Vegas,Brian Levant,1,"Mark Addy, Stephen Baldwin, Kristen Johnston, Jane Krakowski, Joan Collins, Thomas Gibson, Alan Cumming",7,United States,1,"October 1, 2019",Tuesday,1,10,2019,2000,PG,91,0,0,"Children & Family Movies, Comedies, Romantic Movies",3
139,60001104,Movie,Daughters of the Dust,Julie Dash,1,"Cora Lee Day, Alva Rogers, Barbarao, Trula Hoosier, Adisa Anderson, Kaycee Moore, Bahni Turpin, Cheryl Lynn Bruce, Tommy Redmond Hicks, Cornell Royal",10,"United Kingdom, United States",2,"June 10, 2017",Saturday,10,6,2017,1991,NR,112,0,0,"Classic Movies, Dramas, Independent Movies",3
140,60001363,Movie,Space Cowboys,Clint Eastwood,1,"Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner, James Cromwell, Marcia Gay Harden, William Devane, Loren Dean, Courtney B. Vance, Rade Serbedzija, Barbara Babcock, Blair Brown",12,United States,1,"August 1, 2019",Thursday,1,8,2019,2000,PG-13,130,0,0,"Action & Adventure, Dramas, Sci-Fi & Fantasy",3
141,60001377,Movie,The Five Venoms,Cheh Chang,1,"Philip Kwok, Chien Sun, Sheng Chiang, Feng Lu, Meng Lo, Pai Wei, Lung Wei Wang, Feng Ku, Shu Pei Sun, Sun Chien",10,Hong Kong,1,"July 31, 2018",Tuesday,31,7,2018,1978,R,97,0,0,"Action & Adventure, Cult Movies, International Movies",3
142,60001396,Movie,What Lies Beneath,Robert Zemeckis,1,"Harrison Ford, Michelle Pfeiffer, Diana Scarwid, Joe Morton, James Remar, Miranda Otto, Wendy Crewson, Ray Baker, Micole Mercurio, Amber Valletta, Sloane Shelton",11,United States,1,"January 1, 2020",Wednesday,1,1,2020,2000,PG-13,130,0,0,"Horror Movies, Thrillers",2
143,60001404,Movie,Swami,Basu Chatterjee,1,"Shabana Azmi, Girish Karnad, Vikram, Dheeraj Kumar, Shashikala, Utpal Dutt, Preeti Ganguli, Sudha Shivpuri",8,India,1,"December 31, 2019",Tuesday,31,12,2019,1977,TV-PG,123,0,0,"Dramas, Independent Movies, International Movies",3
144,60001407,Movie,Jis Desh Men Ganga Behti Hai,Radhu Karmakar,1,"Raj Kapoor, Padmini, Pran, Chanchal, Lalita Pawar, Raj Mehra, Tiwari, Nana Palsikar, Nayampally, Sulochana Chatterjee",10,,,"December 31, 2019",Tuesday,31,12,2019,1960,TV-14,181,0,0,"Action & Adventure, Dramas, International Movies",3
145,60001650,Movie,Men in Black,Barry Sonnenfeld,1,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobhan Fallon Hogan, Mike Nussbaum, Jon Gries, Sergio Calderón",10,United States,1,"October 19, 2019",Saturday,19,10,2019,1997,PG-13,98,0,0,"Action & Adventure, Comedies, Sci-Fi & Fantasy",3
146,60001670,Movie,Taal,Subhash Ghai,1,"Anil Kapoor, Aishwarya Rai Bachchan, Akshaye Khanna, Amrish Puri, Alok Nath, Mita Vasisht, Saurabh Shukla, Supriya Karnik",8,India,1,"March 1, 2018",Thursday,1,3,2018,1999,TV-PG,177,0,0,"Dramas, International Movies, Music & Musicals",3
