city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1.0,80.0,2.0,2.0,0.0,,1.0,0.0,0.0,2000.0,134.0,31.0,2165.0
1.0,100.0,3.0,2.0,2.0,,0.0,0.0,0.0,1600.0,150.0,25.0,1775.0
1.0,800.0,4.0,2.0,6.0,,1.0,1.0,0.0,15000.0,1667.0,226.0,16890.0
1.0,500.0,7.0,4.0,3.0,,1.0,1.0,0.0,14000.0,785.0,211.0,15000.0
1.0,55.0,2.0,1.0,1.0,,1.0,0.0,0.0,1200.0,122.0,19.0,1341.0
0.0,120.0,1.0,2.0,1.0,,1.0,0.0,0.0,1112.0,0.0,17.0,1129.0
1.0,50.0,2.0,1.0,0.0,,1.0,0.0,0.0,1115.0,42.0,15.0,1172.0
1.0,240.0,3.0,4.0,3.0,,1.0,0.0,0.0,6000.0,325.0,91.0,6416.0
1.0,41.0,3.0,2.0,1.0,1.0,0.0,1.0,,6500.0,0.0,83.0,6583.0
0.0,110.0,3.0,3.0,2.0,,1.0,0.0,560.0,3700.0,88.0,56.0,4404.0
1.0,720.0,4.0,6.0,5.0,,1.0,1.0,0.0,12750.0,2613.0,192.0,15560.0
0.0,23.0,1.0,1.0,0.0,,0.0,1.0,0.0,990.0,0.0,13.0,1003.0
1.0,35.0,1.0,1.0,0.0,,1.0,0.0,0.0,1100.0,30.0,14.0,1144.0
1.0,450.0,4.0,6.0,4.0,,1.0,0.0,0.0,10000.0,750.0,127.0,10880.0
1.0,120.0,4.0,2.0,2.0,,0.0,0.0,0.0,5000.0,150.0,76.0,5226.0
1.0,500.0,5.0,4.0,6.0,,1.0,0.0,0.0,13000.0,250.0,196.0,13450.0
1.0,280.0,4.0,4.0,8.0,,1.0,0.0,,7320.0,688.0,111.0,8119.0
1.0,80.0,3.0,4.0,1.0,,1.0,0.0,,3000.0,0.0,46.0,3046.0
1.0,400.0,5.0,4.0,3.0,,1.0,0.0,0.0,4500.0,250.0,68.0,4818.0
1.0,20.0,1.0,1.0,0.0,,1.0,1.0,602.0,1800.0,130.0,23.0,2555.0
1.0,50.0,1.0,1.0,0.0,,1.0,0.0,0.0,1400.0,1.0,22.0,1423.0
1.0,200.0,3.0,2.0,3.0,,1.0,0.0,0.0,3600.0,251.0,55.0,3906.0
1.0,600.0,4.0,5.0,6.0,,1.0,0.0,0.0,12000.0,9500.0,181.0,21680.0
0.0,800.0,4.0,7.0,4.0,,1.0,0.0,2100.0,15000.0,1898.0,226.0,19220.0
1.0,175.0,1.0,1.0,2.0,,1.0,0.0,,1600.0,167.0,25.0,1792.0
1.0,380.0,4.0,6.0,1.0,,0.0,1.0,0.0,10840.0,334.0,163.0,11330.0
1.0,267.0,3.0,6.0,6.0,,1.0,0.0,0.0,4800.0,470.0,73.0,5343.0
1.0,600.0,4.0,5.0,8.0,,1.0,1.0,0.0,9300.0,750.0,140.0,10190.0
1.0,100.0,2.0,2.0,2.0,,1.0,0.0,0.0,2000.0,0.0,31.0,2031.0
1.0,400.0,4.0,2.0,8.0,,1.0,0.0,,7200.0,117.0,109.0,7426.0
1.0,300.0,4.0,3.0,3.0,,1.0,0.0,0.0,4000.0,283.0,61.0,4344.0
0.0,600.0,3.0,3.0,4.0,,1.0,0.0,0.0,5500.0,384.0,83.0,5967.0
1.0,360.0,4.0,4.0,3.0,,0.0,0.0,0.0,8000.0,750.0,121.0,8871.0
1.0,125.0,2.0,2.0,1.0,,1.0,1.0,0.0,3600.0,392.0,55.0,4047.0
1.0,19.0,1.0,1.0,0.0,,0.0,0.0,0.0,1200.0,41.0,16.0,1257.0
1.0,127.0,2.0,2.0,3.0,,1.0,0.0,0.0,2600.0,133.0,40.0,2773.0
1.0,150.0,4.0,3.0,3.0,,1.0,0.0,0.0,7500.0,109.0,113.0,7722.0
1.0,395.0,4.0,5.0,3.0,,1.0,0.0,0.0,6000.0,122.0,91.0,6213.0
1.0,120.0,1.0,2.0,0.0,,1.0,0.0,0.0,761.0,129.0,10.0,900.0
0.0,150.0,4.0,3.0,4.0,,0.0,0.0,750.0,4000.0,334.0,61.0,5145.0
1.0,500.0,4.0,6.0,4.0,,1.0,0.0,0.0,13000.0,2200.0,196.0,15400.0
1.0,105.0,2.0,1.0,0.0,,1.0,0.0,0.0,1555.0,0.0,24.0,1579.0
0.0,359.0,4.0,5.0,8.0,,1.0,0.0,,6000.0,443.0,91.0,6534.0
1.0,488.0,4.0,3.0,3.0,,1.0,0.0,14130.0,6400.0,1214.0,82.0,21820.0
0.0,110.0,3.0,1.0,2.0,,1.0,0.0,0.0,1900.0,64.0,29.0,1993.0
1.0,40.0,1.0,1.0,0.0,,0.0,0.0,0.0,1040.0,0.0,16.0,1056.0
1.0,280.0,3.0,3.0,4.0,,1.0,0.0,0.0,6520.0,834.0,99.0,7453.0
1.0,440.0,6.0,7.0,0.0,,1.0,0.0,0.0,5950.0,2320.0,90.0,8360.0
1.0,195.0,3.0,4.0,3.0,,1.0,0.0,0.0,8500.0,59.0,128.0,8687.0
1.0,190.0,3.0,2.0,1.0,,1.0,0.0,0.0,3700.0,0.0,56.0,3756.0
1.0,250.0,3.0,4.0,3.0,,0.0,0.0,0.0,3740.0,234.0,57.0,4031.0
1.0,130.0,3.0,3.0,3.0,,1.0,0.0,0.0,4000.0,146.0,61.0,4207.0
1.0,50.0,2.0,1.0,0.0,,0.0,0.0,0.0,900.0,50.0,14.0,964.0
1.0,196.0,3.0,3.0,4.0,,1.0,0.0,0.0,3300.0,280.0,50.0,3630.0
1.0,400.0,3.0,4.0,4.0,,1.0,1.0,0.0,15000.0,0.0,226.0,15230.0
1.0,250.0,4.0,3.0,2.0,,0.0,0.0,0.0,10000.0,0.0,151.0,10150.0
1.0,40.0,1.0,1.0,0.0,,1.0,0.0,0.0,1100.0,50.0,17.0,1167.0
1.0,650.0,3.0,7.0,2.0,,1.0,0.0,0.0,9900.0,600.0,149.0,10650.0
1.0,100.0,2.0,1.0,0.0,,1.0,0.0,538.0,3860.0,0.0,49.0,4447.0
1.0,170.0,3.0,2.0,1.0,,1.0,0.0,0.0,2050.0,148.0,31.0,2229.0
1.0,320.0,3.0,4.0,3.0,,1.0,0.0,0.0,12000.0,2250.0,181.0,14430.0
1.0,225.0,2.0,2.0,3.0,,1.0,0.0,0.0,4800.0,450.0,73.0,5323.0
1.0,160.0,4.0,4.0,5.0,,1.0,0.0,0.0,4500.0,0.0,68.0,4568.0
1.0,145.0,2.0,2.0,1.0,,1.0,0.0,0.0,2975.0,190.0,45.0,3210.0
1.0,260.0,2.0,5.0,5.0,,1.0,0.0,0.0,8000.0,1417.0,121.0,9538.0
1.0,276.0,4.0,5.0,4.0,,1.0,0.0,0.0,4900.0,183.0,74.0,5157.0
1.0,350.0,4.0,2.0,8.0,,1.0,0.0,0.0,7000.0,450.0,106.0,7556.0
1.0,127.0,3.0,2.0,2.0,,1.0,1.0,220.0,2150.0,67.0,33.0,2470.0
1.0,150.0,3.0,2.0,2.0,,1.0,0.0,0.0,2220.0,150.0,34.0,2404.0
1.0,252.0,3.0,4.0,1.0,,1.0,0.0,0.0,12000.0,1233.0,181.0,13410.0
1.0,80.0,2.0,2.0,2.0,,1.0,0.0,50.0,1700.0,177.0,26.0,1953.0
1.0,80.0,3.0,1.0,0.0,,0.0,0.0,0.0,2837.0,342.0,36.0,3215.0
1.0,120.0,2.0,3.0,2.0,,1.0,0.0,0.0,5400.0,0.0,82.0,5482.0
0.0,150.0,3.0,2.0,4.0,,1.0,1.0,0.0,3500.0,186.0,53.0,3739.0
1.0,350.0,7.0,4.0,2.0,,1.0,0.0,0.0,4600.0,292.0,70.0,4962.0
0.0,120.0,2.0,1.0,4.0,,1.0,0.0,0.0,2400.0,59.0,37.0,2496.0
1.0,90.0,2.0,2.0,1.0,,1.0,0.0,0.0,2200.0,0.0,34.0,2234.0
1.0,342.0,5.0,6.0,5.0,,0.0,0.0,0.0,6000.0,422.0,91.0,6513.0
1.0,250.0,3.0,3.0,3.0,,1.0,0.0,0.0,4600.0,0.0,70.0,4670.0
1.0,650.0,4.0,6.0,6.0,,1.0,0.0,0.0,8500.0,1600.0,128.0,10230.0
1.0,50.0,2.0,1.0,0.0,,1.0,0.0,0.0,1200.0,83.0,19.0,1302.0
1.0,40.0,1.0,1.0,0.0,,0.0,0.0,0.0,780.0,17.0,12.0,809.0
1.0,38.0,1.0,1.0,0.0,,0.0,0.0,700.0,1650.0,0.0,25.0,2375.0
0.0,200.0,4.0,5.0,2.0,,0.0,0.0,1000.0,8000.0,84.0,121.0,9205.0
1.0,100.0,3.0,4.0,4.0,,1.0,0.0,,3600.0,160.0,55.0,3815.0
1.0,287.0,3.0,3.0,4.0,,1.0,0.0,900.0,4477.0,900.0,68.0,6345.0
1.0,80.0,2.0,2.0,1.0,,0.0,0.0,0.0,1500.0,75.0,23.0,1598.0
1.0,250.0,3.0,2.0,2.0,,1.0,1.0,0.0,6000.0,0.0,91.0,6091.0
1.0,200.0,3.0,3.0,2.0,,0.0,0.0,0.0,2800.0,186.0,43.0,3029.0
0.0,445.0,4.0,4.0,0.0,,1.0,0.0,0.0,5500.0,287.0,83.0,5870.0
1.0,130.0,2.0,2.0,2.0,,1.0,1.0,0.0,4400.0,92.0,67.0,4559.0
1.0,400.0,4.0,7.0,4.0,,1.0,1.0,0.0,12000.0,667.0,181.0,12850.0
1.0,160.0,3.0,2.0,0.0,,1.0,0.0,0.0,3800.0,227.0,58.0,4085.0
1.0,450.0,4.0,5.0,8.0,,1.0,0.0,0.0,10120.0,618.0,153.0,10890.0
1.0,750.0,4.0,4.0,6.0,,1.0,0.0,0.0,15000.0,2084.0,226.0,17310.0
1.0,160.0,2.0,3.0,0.0,,1.0,0.0,0.0,4300.0,124.0,65.0,4489.0
1.0,35.0,1.0,1.0,0.0,,1.0,0.0,0.0,1100.0,30.0,14.0,1144.0
1.0,100.0,3.0,2.0,1.0,,1.0,0.0,555.0,1469.0,10.0,19.0,2053.0
1.0,45.0,1.0,1.0,0.0,,0.0,0.0,0.0,1060.0,0.0,16.0,1076.0
1.0,194.0,3.0,4.0,3.0,,1.0,0.0,0.0,4000.0,70.0,61.0,4131.0
1.0,60.0,1.0,2.0,0.0,,0.0,0.0,0.0,1600.0,23.0,25.0,1648.0
1.0,30.0,1.0,1.0,0.0,,0.0,0.0,,850.0,67.0,13.0,930.0
1.0,16.0,1.0,1.0,0.0,,0.0,0.0,0.0,1420.0,0.0,18.0,1438.0
1.0,347.0,4.0,7.0,6.0,,1.0,0.0,0.0,8900.0,1000.0,134.0,10030.0
1.0,180.0,3.0,2.0,3.0,,1.0,0.0,0.0,3500.0,497.0,53.0,4050.0
0.0,650.0,4.0,7.0,5.0,,1.0,0.0,0.0,8000.0,334.0,121.0,8455.0
1.0,320.0,4.0,5.0,4.0,,1.0,0.0,300.0,6500.0,417.0,98.0,7315.0
0.0,90.0,2.0,2.0,4.0,,1.0,0.0,0.0,2400.0,230.0,37.0,2667.0
1.0,900.0,3.0,5.0,8.0,,1.0,0.0,0.0,8000.0,2250.0,121.0,10370.0
1.0,120.0,2.0,1.0,1.0,,0.0,0.0,0.0,3000.0,280.0,46.0,3326.0
1.0,30.0,1.0,1.0,0.0,,0.0,0.0,0.0,765.0,59.0,12.0,836.0
1.0,296.0,4.0,5.0,2.0,,1.0,0.0,0.0,8500.0,1000.0,128.0,9628.0
1.0,95.0,3.0,2.0,0.0,,1.0,0.0,0.0,2300.0,125.0,35.0,2460.0
1.0,22.0,1.0,1.0,0.0,,1.0,0.0,,976.0,0.0,15.0,991.0
1.0,442.0,5.0,6.0,6.0,,1.0,0.0,0.0,7500.0,1301.0,113.0,8914.0
1.0,18.0,1.0,1.0,0.0,,1.0,0.0,0.0,1720.0,0.0,22.0,1742.0
1.0,321.0,3.0,5.0,2.0,,1.0,1.0,0.0,8268.0,1072.0,125.0,9465.0
1.0,400.0,10.0,9.0,8.0,,1.0,0.0,0.0,8330.0,550.0,126.0,9006.0
1.0,392.0,4.0,4.0,4.0,,1.0,0.0,0.0,10000.0,1250.0,151.0,11400.0
1.0,250.0,2.0,1.0,0.0,,1.0,0.0,,1500.0,9.0,23.0,1532.0
1.0,45.0,2.0,2.0,0.0,,0.0,0.0,0.0,1650.0,84.0,25.0,1759.0
1.0,250.0,4.0,3.0,0.0,,1.0,0.0,0.0,2000.0,667.0,31.0,2698.0
1.0,398.0,4.0,5.0,4.0,,1.0,0.0,2400.0,15000.0,1084.0,226.0,18710.0
1.0,200.0,3.0,4.0,5.0,,1.0,0.0,0.0,3500.0,242.0,53.0,3795.0
1.0,309.0,4.0,5.0,3.0,,1.0,0.0,0.0,12000.0,734.0,181.0,12920.0
1.0,100.0,3.0,2.0,2.0,,1.0,0.0,0.0,5500.0,500.0,83.0,6083.0
1.0,50.0,2.0,2.0,0.0,,0.0,0.0,0.0,1100.0,80.0,17.0,1197.0
1.0,250.0,3.0,3.0,4.0,,1.0,1.0,250.0,6500.0,309.0,98.0,7157.0
1.0,100.0,1.0,1.0,0.0,,1.0,0.0,0.0,2150.0,267.0,33.0,2450.0
1.0,256.0,3.0,3.0,2.0,,0.0,0.0,0.0,5600.0,2417.0,85.0,8102.0
1.0,124.0,3.0,3.0,2.0,,1.0,0.0,0.0,4000.0,92.0,61.0,4153.0
0.0,650.0,4.0,4.0,8.0,,1.0,0.0,0.0,7500.0,200.0,113.0,7813.0
1.0,220.0,3.0,4.0,2.0,,0.0,0.0,0.0,3500.0,276.0,53.0,3829.0
1.0,130.0,2.0,2.0,0.0,,1.0,0.0,0.0,2700.0,100.0,41.0,2841.0
1.0,277.0,3.0,4.0,0.0,,0.0,0.0,2580.0,7200.0,0.0,109.0,9889.0
0.0,420.0,5.0,7.0,3.0,,1.0,1.0,1237.0,8500.0,816.0,128.0,10680.0
1.0,40.0,1.0,1.0,0.0,,0.0,0.0,0.0,780.0,17.0,12.0,809.0
1.0,50.0,2.0,3.0,0.0,,0.0,0.0,0.0,1740.0,84.0,27.0,1851.0
1.0,22.0,1.0,1.0,0.0,,0.0,0.0,0.0,976.0,0.0,15.0,991.0
1.0,70.0,4.0,3.0,0.0,,1.0,0.0,0.0,3500.0,270.0,53.0,3823.0
0.0,110.0,3.0,3.0,2.0,,1.0,0.0,560.0,3200.0,88.0,49.0,3897.0
1.0,50.0,2.0,1.0,0.0,,1.0,0.0,0.0,1200.0,42.0,19.0,1261.0
1.0,200.0,3.0,3.0,4.0,,1.0,0.0,0.0,7000.0,425.0,106.0,7531.0
1.0,100.0,3.0,2.0,1.0,,1.0,0.0,0.0,3300.0,500.0,50.0,3850.0
0.0,48.0,2.0,1.0,1.0,,1.0,0.0,250.0,1200.0,40.0,16.0,1506.0
0.0,155.0,3.0,3.0,2.0,,1.0,0.0,960.0,5500.0,15.0,83.0,6558.0
1.0,55.0,1.0,1.0,0.0,,1.0,0.0,0.0,1100.0,75.0,17.0,1192.0
0.0,60.0,1.0,1.0,1.0,,1.0,0.0,0.0,950.0,75.0,15.0,1040.0
1.0,78.0,3.0,2.0,2.0,,1.0,0.0,250.0,2000.0,292.0,31.0,2573.0
1.0,80.0,3.0,1.0,0.0,,1.0,0.0,,6000.0,0.0,91.0,6091.0
1.0,50.0,1.0,1.0,1.0,,0.0,0.0,0.0,1600.0,80.0,25.0,1705.0
1.0,110.0,2.0,2.0,2.0,,0.0,0.0,0.0,2530.0,174.0,39.0,2743.0
1.0,280.0,4.0,3.0,6.0,,1.0,1.0,0.0,12500.0,706.0,188.0,13390.0
1.0,336.0,3.0,5.0,3.0,,1.0,1.0,299.0,6000.0,208.0,91.0,6598.0
1.0,125.0,3.0,4.0,5.0,,1.0,0.0,0.0,10000.0,666.0,151.0,10820.0
1.0,60.0,2.0,1.0,0.0,,1.0,0.0,0.0,1100.0,0.0,17.0,1117.0
1.0,110.0,1.0,1.0,1.0,,1.0,0.0,,1300.0,250.0,20.0,1570.0
1.0,60.0,1.0,1.0,1.0,,1.0,0.0,0.0,1250.0,0.0,19.0,1269.0
1.0,169.0,4.0,2.0,3.0,,1.0,0.0,220.0,3900.0,334.0,59.0,4513.0
1.0,160.0,3.0,1.0,1.0,,1.0,0.0,0.0,3000.0,298.0,46.0,3344.0
1.0,160.0,3.0,4.0,3.0,,1.0,1.0,0.0,9350.0,0.0,141.0,9491.0
0.0,62.0,2.0,1.0,1.0,,1.0,0.0,370.0,1100.0,12.0,14.0,1496.0
0.0,120.0,4.0,2.0,5.0,,1.0,0.0,0.0,4200.0,0.0,64.0,4264.0
1.0,380.0,4.0,4.0,6.0,,1.0,0.0,0.0,6000.0,417.0,91.0,6508.0
0.0,160.0,3.0,2.0,0.0,,1.0,0.0,0.0,1650.0,117.0,25.0,1792.0
1.0,170.0,3.0,3.0,2.0,,1.0,0.0,0.0,5000.0,242.0,76.0,5318.0
1.0,80.0,2.0,2.0,1.0,,0.0,0.0,0.0,1500.0,184.0,23.0,1707.0
1.0,50.0,1.0,1.0,0.0,,0.0,0.0,,1200.0,0.0,19.0,1219.0
1.0,60.0,1.0,1.0,0.0,,1.0,0.0,0.0,2000.0,0.0,31.0,2031.0
1.0,70.0,1.0,1.0,0.0,,0.0,0.0,0.0,900.0,0.0,14.0,914.0
1.0,96.0,4.0,2.0,2.0,,1.0,0.0,0.0,3950.0,412.0,60.0,4422.0
1.0,180.0,3.0,3.0,4.0,,1.0,0.0,0.0,3700.0,184.0,56.0,3940.0
1.0,120.0,3.0,2.0,2.0,,1.0,0.0,0.0,2000.0,323.0,31.0,2354.0
1.0,151.0,4.0,3.0,3.0,,1.0,0.0,0.0,3000.0,139.0,46.0,3185.0
1.0,380.0,4.0,2.0,0.0,,1.0,0.0,0.0,8000.0,0.0,121.0,8121.0
0.0,51.0,3.0,1.0,1.0,,1.0,0.0,246.0,1100.0,68.0,14.0,1428.0
1.0,80.0,3.0,3.0,0.0,,1.0,1.0,0.0,2000.0,459.0,31.0,2490.0
1.0,327.0,5.0,4.0,5.0,,1.0,0.0,0.0,11000.0,2000.0,166.0,13170.0
1.0,85.0,2.0,1.0,1.0,,1.0,0.0,0.0,1608.0,143.0,15.0,1766.0
1.0,280.0,4.0,3.0,4.0,,1.0,0.0,0.0,3500.0,403.0,53.0,3956.0
1.0,126.0,3.0,1.0,2.0,,1.0,0.0,0.0,4200.0,299.0,64.0,4563.0
1.0,280.0,4.0,4.0,7.0,,1.0,1.0,890.0,4000.0,278.0,61.0,5229.0
1.0,400.0,7.0,7.0,0.0,,1.0,0.0,0.0,14000.0,1667.0,211.0,15880.0
1.0,300.0,4.0,3.0,8.0,,1.0,0.0,0.0,4500.0,667.0,68.0,5235.0
1.0,79.0,2.0,1.0,0.0,,1.0,0.0,0.0,2100.0,218.0,27.0,2345.0
1.0,220.0,4.0,2.0,3.0,,1.0,1.0,0.0,5200.0,705.0,79.0,5984.0
1.0,320.0,3.0,5.0,8.0,,0.0,0.0,0.0,9000.0,567.0,136.0,9703.0
1.0,190.0,2.0,1.0,2.0,,1.0,1.0,0.0,4500.0,385.0,68.0,4953.0
1.0,300.0,3.0,4.0,6.0,,1.0,0.0,0.0,3200.0,167.0,49.0,3416.0
1.0,150.0,3.0,2.0,1.0,,1.0,0.0,0.0,4500.0,110.0,68.0,4678.0
0.0,500.0,4.0,7.0,4.0,,1.0,0.0,500.0,5900.0,775.0,89.0,7264.0
1.0,215.0,3.0,1.0,3.0,,1.0,0.0,0.0,7000.0,417.0,106.0,7523.0
1.0,500.0,7.0,7.0,8.0,,0.0,1.0,,9000.0,1667.0,136.0,10800.0
1.0,200.0,3.0,4.0,2.0,,1.0,0.0,0.0,6500.0,209.0,98.0,6807.0
1.0,170.0,3.0,3.0,2.0,,1.0,0.0,0.0,4850.0,334.0,73.0,5257.0
0.0,110.0,3.0,3.0,2.0,,1.0,0.0,560.0,3200.0,88.0,49.0,3897.0
1.0,47.0,1.0,1.0,0.0,,0.0,0.0,100.0,1000.0,76.0,13.0,1189.0
1.0,80.0,1.0,1.0,1.0,,1.0,0.0,0.0,1150.0,75.0,18.0,1243.0
0.0,35.0,1.0,1.0,1.0,,0.0,1.0,,1000.0,0.0,16.0,1016.0
1.0,100.0,2.0,2.0,0.0,,1.0,0.0,0.0,1765.0,0.0,27.0,1792.0
1.0,272.0,5.0,5.0,2.0,,1.0,0.0,0.0,11000.0,917.0,166.0,12080.0
1.0,260.0,4.0,4.0,4.0,,1.0,0.0,0.0,14000.0,1834.0,211.0,16050.0
1.0,130.0,3.0,2.0,2.0,,1.0,0.0,0.0,5100.0,183.0,77.0,5360.0
1.0,400.0,4.0,3.0,3.0,,1.0,0.0,0.0,7000.0,900.0,106.0,8006.0
1.0,140.0,3.0,2.0,1.0,,1.0,1.0,,8200.0,0.0,124.0,8324.0
1.0,130.0,3.0,4.0,4.0,,1.0,0.0,1100.0,3280.0,484.0,50.0,4914.0
1.0,138.0,3.0,3.0,3.0,,1.0,1.0,0.0,3900.0,145.0,59.0,4104.0
0.0,206.0,5.0,3.0,2.0,,1.0,0.0,0.0,3500.0,189.0,53.0,3742.0
1.0,300.0,2.0,2.0,0.0,,1.0,1.0,0.0,3500.0,292.0,53.0,3845.0
1.0,200.0,1.0,2.0,0.0,,1.0,0.0,0.0,8000.0,700.0,121.0,8821.0
1.0,200.0,1.0,3.0,2.0,,0.0,0.0,0.0,3000.0,321.0,46.0,3367.0
1.0,56.0,2.0,1.0,0.0,,1.0,0.0,200.0,1400.0,0.0,10.0,1610.0
1.0,120.0,3.0,3.0,2.0,,1.0,0.0,0.0,2750.0,125.0,42.0,2917.0
1.0,250.0,5.0,4.0,3.0,,1.0,0.0,,3680.0,666.0,56.0,4402.0
1.0,300.0,2.0,1.0,2.0,,1.0,0.0,0.0,2800.0,350.0,43.0,3193.0
0.0,130.0,3.0,2.0,1.0,,1.0,0.0,0.0,1300.0,250.0,20.0,1570.0
1.0,55.0,1.0,1.0,0.0,,1.0,0.0,0.0,1650.0,0.0,25.0,1675.0
1.0,110.0,3.0,2.0,1.0,,1.0,0.0,,3200.0,0.0,49.0,3249.0
1.0,70.0,2.0,2.0,0.0,,0.0,0.0,0.0,1500.0,0.0,23.0,1523.0
1.0,438.0,5.0,6.0,5.0,,0.0,0.0,0.0,12000.0,817.0,181.0,13000.0
0.0,380.0,4.0,6.0,6.0,,0.0,0.0,0.0,4100.0,269.0,62.0,4431.0
1.0,170.0,3.0,3.0,2.0,,1.0,0.0,0.0,2750.0,100.0,42.0,2892.0
1.0,350.0,4.0,4.0,4.0,,1.0,0.0,0.0,13000.0,1417.0,196.0,14610.0
1.0,70.0,2.0,1.0,0.0,,0.0,0.0,0.0,1210.0,59.0,19.0,1288.0
1.0,90.0,2.0,1.0,1.0,,1.0,0.0,0.0,2735.0,19.0,42.0,2796.0
1.0,100.0,2.0,2.0,0.0,,1.0,0.0,0.0,2500.0,220.0,38.0,2758.0
1.0,162.0,3.0,4.0,0.0,,1.0,0.0,0.0,3200.0,267.0,49.0,3516.0
1.0,165.0,4.0,3.0,2.0,,1.0,0.0,,5000.0,46.0,76.0,5122.0
1.0,180.0,3.0,3.0,1.0,,0.0,0.0,0.0,3000.0,117.0,46.0,3163.0
1.0,200.0,5.0,2.0,3.0,,1.0,0.0,0.0,4800.0,300.0,73.0,5173.0
1.0,290.0,6.0,3.0,4.0,,1.0,0.0,0.0,8000.0,1525.0,121.0,9646.0
0.0,280.0,4.0,3.0,3.0,,1.0,0.0,0.0,2167.0,169.0,33.0,2369.0
1.0,225.0,4.0,3.0,2.0,,1.0,0.0,0.0,3400.0,132.0,52.0,3584.0
1.0,70.0,2.0,1.0,2.0,,0.0,0.0,0.0,1400.0,85.0,22.0,1507.0
1.0,19.0,1.0,1.0,0.0,,0.0,0.0,0.0,1200.0,41.0,16.0,1257.0
1.0,50.0,1.0,1.0,0.0,,0.0,0.0,0.0,1200.0,0.0,19.0,1219.0
1.0,336.0,4.0,4.0,6.0,,1.0,0.0,0.0,7677.0,950.0,116.0,8743.0
1.0,150.0,2.0,2.0,2.0,,1.0,0.0,0.0,6000.0,667.0,91.0,6758.0
0.0,200.0,3.0,2.0,3.0,,1.0,0.0,0.0,3000.0,125.0,46.0,3171.0
1.0,35.0,1.0,1.0,0.0,,1.0,0.0,0.0,1150.0,30.0,15.0,1195.0
1.0,35.0,1.0,1.0,0.0,,1.0,0.0,0.0,900.0,11.0,14.0,925.0
1.0,300.0,3.0,2.0,5.0,,1.0,0.0,0.0,11500.0,2000.0,173.0,13670.0
1.0,520.0,3.0,4.0,8.0,,0.0,0.0,0.0,10000.0,1008.0,151.0,11160.0
1.0,160.0,3.0,1.0,2.0,,1.0,0.0,0.0,5000.0,225.0,76.0,5301.0
1.0,72.0,2.0,2.0,1.0,,1.0,0.0,700.0,3536.0,0.0,28.0,4264.0
1.0,120.0,3.0,2.0,2.0,,1.0,0.0,0.0,6400.0,547.0,97.0,7044.0
1.0,70.0,2.0,1.0,0.0,,1.0,0.0,0.0,1300.0,70.0,20.0,1390.0
1.0,350.0,3.0,5.0,5.0,,1.0,0.0,0.0,5500.0,675.0,83.0,6258.0
0.0,70.0,1.0,1.0,2.0,,1.0,0.0,0.0,1450.0,5.0,22.0,1477.0
1.0,220.0,6.0,2.0,2.0,,1.0,0.0,0.0,4500.0,125.0,68.0,4693.0
0.0,110.0,3.0,3.0,2.0,,1.0,0.0,560.0,3200.0,88.0,49.0,3897.0
1.0,190.0,4.0,4.0,2.0,,0.0,0.0,0.0,4450.0,223.0,67.0,4740.0
1.0,115.0,2.0,1.0,0.0,,1.0,0.0,0.0,1550.0,0.0,24.0,1574.0
1.0,20.0,1.0,1.0,0.0,,1.0,1.0,602.0,1800.0,130.0,23.0,2555.0
0.0,200.0,3.0,3.0,3.0,,1.0,0.0,0.0,2000.0,166.0,31.0,2197.0
1.0,44.0,1.0,1.0,0.0,,0.0,0.0,0.0,1250.0,19.0,19.0,1288.0
0.0,60.0,2.0,1.0,1.0,,1.0,0.0,0.0,1300.0,180.0,20.0,1500.0
1.0,70.0,2.0,2.0,4.0,,1.0,0.0,0.0,3000.0,190.0,46.0,3236.0
1.0,220.0,3.0,3.0,3.0,,1.0,1.0,0.0,2800.0,250.0,43.0,3093.0
1.0,400.0,4.0,4.0,3.0,,1.0,0.0,,10000.0,2707.0,151.0,12860.0
1.0,320.0,3.0,3.0,2.0,,1.0,0.0,0.0,7200.0,600.0,109.0,7909.0
1.0,360.0,4.0,5.0,5.0,,1.0,1.0,0.0,9600.0,584.0,145.0,10330.0
1.0,60.0,2.0,1.0,0.0,,1.0,1.0,0.0,1450.0,0.0,22.0,1472.0
1.0,50.0,2.0,1.0,0.0,,0.0,0.0,,3100.0,0.0,40.0,3140.0
1.0,560.0,4.0,4.0,0.0,,1.0,1.0,0.0,10970.0,2917.0,165.0,14050.0
1.0,420.0,3.0,5.0,5.0,,1.0,0.0,0.0,8200.0,1084.0,124.0,9408.0
1.0,65.0,2.0,2.0,1.0,,1.0,0.0,0.0,2040.0,0.0,31.0,2071.0
1.0,150.0,2.0,1.0,2.0,,1.0,0.0,0.0,5500.0,0.0,83.0,5583.0
1.0,510.0,4.0,3.0,5.0,,1.0,0.0,0.0,10000.0,517.0,151.0,10670.0
1.0,320.0,4.0,6.0,4.0,,1.0,0.0,0.0,6000.0,675.0,91.0,6766.0
1.0,70.0,2.0,1.0,0.0,,0.0,0.0,0.0,1300.0,0.0,20.0,1320.0
1.0,550.0,5.0,6.0,4.0,,1.0,0.0,0.0,15000.0,1119.0,226.0,16350.0
1.0,270.0,4.0,3.0,3.0,,1.0,0.0,0.0,10900.0,392.0,164.0,11460.0
1.0,239.0,3.0,3.0,3.0,,1.0,0.0,0.0,7000.0,177.0,106.0,7283.0
